"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscr_type4","inscr_type5","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"82","EDCS-22400060","Sardinia","Biddaramosa / Vallermosa",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"In hoc tumulo iacet / Verona vi{c}xit annis / X et re(ces)sit in pace / X Kal(endas) Mar(tias)","In hoc tumulo iacet Verona vixit annis X et recessit in pace X Kalendas Martias",NA,"39.364438","8.796337",NA
"83","EDCS-70400037","Sardinia","Biddaspitziosa / Villaspeciosa",151,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Honerata / vixi(t) annis / XVIIII mater / non meren(t)i","Dis Manibus Honerata vixit annis XVIIII mater non merenti",NA,"39.312238","8.925140",NA
"84","EDCS-04900454","Sardinia","Biddeputzi / Villaputzu",-50,-1,"tituli sepulcrales",NA,NA,NA,NA,"Licinia D[3] / Sallia [3] / [3]SIT A[","Licinia D Sallia SIT A",NA,"39.441045","9.573951",NA
"85","EDCS-03700344","Sardinia","Bidoniu / Bidoni",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) // Colonei vi/xit ann(os) II","Dis Manibus Colonei vixit annos II",NA,"40.113053","8.936429",NA
"86","EDCS-00380336","Sardinia","Bidoniu / Bidoni",201,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) M(arco) / Aur(elio) Val() / vi{c}xit an/n(os) LXVII","Dis Manibus Marco Aurelio Val vixit annos LXVII",NA,"40.113053","8.936429",NA
"87","EDCS-12100508","Sardinia","Bitzi / Bitti",6,74,"tituli sepulcrales",NA,NA,NA,NA,"Decumus Cirneti / f(ilius) Cniensis c(o)hort(is) / Aquitanorum / annorum XXXII / stpendiorum / XV h(ic) s(itus) e(st)","Decumus Cirneti filius Cniensis cohortis Aquitanorum annorum XXXII stpendiorum XV hic situs est",NA,"40.4790079","9.3840378",NA
"88","EDCS-04900464","Sardinia","Borore",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Valeri/us Cari/ti f(ilius) vix(it) / an(nos) XXI","Dis Manibus Valerius Cariti filius vixit annos XXI",NA,"40.216854","8.803725",NA
"89","EDCS-04900463","Sardinia","Borore",71,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Urseti Nispeni/ni / coniugi / b(ene) m(e)r(enti) / f(ecit)","Dis Manibus Urseti Nispenini coniugi bene merenti fecit",NA,"40.216854","8.803725",NA
"90","EDCS-70900427","Sardinia","Bortigali / Bortigale",71,150,"tituli sepulcrales",NA,NA,NA,NA,"[D(is)] M(anibus) / bene m/e[renti]","Dis Manibus bene merenti",NA,"40.282855","8.836225","lapis"
"91","EDCS-04900468","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / L(ucio) Valerio Tat/iano Verrius / Proculus a(vu)n/culo b(ene) m(erenti) et Rutilia Ammia / marito raris/simo vixit / ann(i)s LXX","Dis Manibus Lucio Valerio Tatiano Verrius Proculus avunculo bene merenti et Rutilia Ammia marito rarissimo vixit annis LXX",NA,"40.2970061","8.4986123",NA
"92","EDCS-08900411","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Iuliae Ce[le]/le(?) coniug[i] / L(ucius) Hostili[us] / Felix m[ari]/tus b(ene) m(erenti) [f(ecit)]","Dis Manibus Iuliae Celele coniugi Lucius Hostilius Felix maritus bene merenti fecit",NA,"40.2970061","8.4986123",NA
"93","EDCS-58200012","Sardinia","Bosa",201,300,"tituli sepulcrales",NA,NA,NA,NA,"[D(is) M(anibus)] / Asello / patri fece/runt filia/ Monta/na et Silv/ana b(ene) m(erenti)","Dis Manibus Asello patri fecerunt filia Montana et Silvana bene merenti",NA,"40.2970061","8.4986123",NA
"94","EDCS-58200013","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / vix(it) an(nos) XXVI","vixit annos XXVI",NA,"40.2970061","8.4986123",NA
"95","EDCS-58200014","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Iulia[e 3] / M[3] / ma(tri?) fili(i) sui / [f]ec(erunt) v(ixit) a(nnos) LVI","Dis Manibus Iuliae M matri filii sui fecerunt vixit annos LVI",NA,"40.2970061","8.4986123",NA
"96","EDCS-70800247","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / f(ecit) v(ixit) [3] / VII[3]","fecit vixit VII",NA,"40.2970061","8.4986123",NA
"97","EDCS-22500110","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [L(ucius)] Cass[ius] Etr/uscilianus vix/it ann(os) / LXIII","Dis Manibus Lucius Cassius Etruscilianus vixit annos LXIII",NA,"40.2970061","8.4986123",NA
"98","EDCS-22500111","Sardinia","Bosa",201,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Quinto mer/enti vixit a/n(n)is LV","Dis Manibus Quinto merenti vixit annis LV",NA,"40.2970061","8.4986123",NA
"99","EDCS-22500112","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus)","Dis Manibus",NA,"40.2970061","8.4986123",NA
"100","EDCS-22500115","Sardinia","Bosa",201,300,"tituli sepulcrales",NA,NA,NA,NA,"]LINLERV / [3] filii dulcissimi / Antonius Faustus / et Iunia Victoria pare/ntes infel(icissimi) v(ixit) a(nnos) XIII","LINLERV filii dulcissimi Antonius Faustus et Iunia Victoria parentes infelicissimi vixit annos XIII",NA,"40.2970061","8.4986123",NA
"101","EDCS-22500116","Sardinia","Bosa",101,200,"tituli sepulcrales",NA,NA,NA,NA,"] M / [3]RAL LATH / [3]rcia / [3 m]ater / [3 in]felicis/[sim","M RAL LATH rcia mater infelicissim",NA,"40.2970061","8.4986123",NA
"102","EDCS-22500117","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Tecusa / Memmi/o Sar[","Dis Manibus Tecusa Memmio Sar",NA,"40.2970061","8.4986123",NA
"103","EDCS-22500119","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"F]ulviu[s 3 vi]/xit p(lus) m(inus) bene(!) / b(ene) m(erenti) v(ixit) a(nnos) / XXII / [","Fulvius vixit plus minus bene bene merenti vixit annos XXII",NA,"40.2970061","8.4986123",NA
"104","EDCS-08600295","Sardinia","Bosa",151,250,"tituli sepulcrales",NA,NA,NA,NA,"[D(is)] M(anibus) / L(ucio) Arrio / Cresce/nti feci/t Anton/ia Rutil/ia c(oniugi) b(ene) m(erenti) / [v(ixit) a(nnos)] XXXX","Dis Manibus Lucio Arrio Crescenti fecit Antonia Rutilia coniugi bene merenti vixit annos XXXX",NA,"40.2970061","8.4986123","lapis"
"105","EDCS-08600294","Sardinia","Bosa",201,400,"tituli sepulcrales",NA,NA,NA,NA,"] / L(ucio) Rutilia/no Rutil/ius Felix / pater b(ene) m(erenti) / f(ecit) v(ixit) a(nnos) X[3]","Lucio Rutiliano Rutilius Felix pater bene merenti fecit vixit annos X",NA,"40.2970061","8.4986123","lapis"
"106","EDCS-07000537","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / Victorino / infeliciss[im]o Larens[i]/s fil(io) fecit an(norum) / IV m(ensium) IV [3]","Dis Manibus Victorino infelicissimo Larensis filio fecit annorum IV mensium IV",NA,"40.2970061","8.4986123",NA
"107","EDCS-07000538","Sardinia","Bosa",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / [c]o(n)iugi f(ecit) / pientissim/ae suae","coniugi fecit pientissimae suae",NA,"40.2970061","8.4986123",NA
"108","EDCS-03600041","Sardinia","Bosa",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) // Ianuario / Asellia Satu/rnina mater b(ene) / m(erenti) vix(it) an(nos) XXV","Dis Manibus Ianuario Asellia Saturnina mater bene merenti vixit annos XXV",NA,"40.2970061","8.4986123",NA
"109","EDCS-03600042","Sardinia","Bosa",201,300,"tituli operum","tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / [F]ructos/[us] pater tu/[m]ulum po/[sui]t v(ixit) annis / XIII","Dis Manibus Fructosus pater tumulum posuit vixit annis XIII",NA,"40.2970061","8.4986123",NA
"110","EDCS-03700336","Sardinia","Busache / Busachi",151,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Pr[i]mus Germani vi/xit an(n)is XXXVIIII / Miaricora Turi / vixit an(n)is IXXX","Dis Manibus Primus Germani vixit annis XXXVIIII Miaricora Turi vixit annis IXXX",NA,"40.032651","8.896729",NA
"111","EDCS-03700337","Sardinia","Busache / Busachi",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / [T]uri Torveni / [v]i(xit) an(nos) LXII f(ecit) Tu/mar G(?) co(n)iu/gi Fruniti / an(norum) / XXXXVIIII f(ecit) b(ene) m(erenti)","Dis Manibus Turi Torveni vixit annos LXII fecit Tumar G coniugi Fruniti annorum XXXXVIIII fecit bene merenti",NA,"40.032651","8.896729",NA
"112","EDCS-03700338","Sardinia","Busache / Busachi",71,150,"tituli operum","tituli sepulcrales",NA,NA,NA,"[D(is) M(anibus)] / M(arcus) Baleri(u)s(!) / Baler(ianus!) ix{s}it a/nnis XXXXXXX/V eo tumul/um feceru(n)t / filii eius","Dis Manibus Marcus Balerius Balerianus ixit annis XXXXXXXV eo tumulum fecerunt filii eius",NA,"40.032651","8.896729",NA
"113","EDCS-03700339","Sardinia","Busache / Busachi",51,100,"tituli sepulcrales",NA,NA,NA,NA,"Ietoccor Tor/ceri filius vix/it annis XXXII fecit pater / filio suo","Ietoccor Torceri filius vixit annis XXXII fecit pater filio suo",NA,"40.032651","8.896729",NA
"114","EDCS-22500053","Sardinia","Busache / Busachi",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) G(aius!) / Beviranus / Verus vixit a/nn(os) IIII et G(aiae?) / Verae mer/en[t(i) a]nn(orum) III","Dis Manibus Gaius Beviranus Verus vixit annos IIII et Gaiae Verae merenti annorum III",NA,"40.032651","8.896729",NA
"115","EDCS-12100496","Sardinia","Busache / Busachi",71,150,"tituli sepulcrales",NA,NA,NA,NA,"] / N[3]A / [3]V[3] / [3]A NI // ]vius [3] / [vi]IT [anni]/s XXX[","N A V A NI vius viIT annis XXX",NA,"40.032651","8.896729",NA
"116","EDCS-20401557","Sardinia","Busache / Busachi",51,100,"tituli sepulcrales",NA,NA,NA,NA,"L(ucius) Valerius Sil/vanus defu/nctus ann/orm LV","Lucius Valerius Silvanus defunctus annorm LV",NA,"40.032651","8.896729",NA
"117","EDCS-20401556","Sardinia","Campidano di Cagliari / Carales",451,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet ben[e memo]/ri(a)e Basilius qui ixit [annis] / plus minus (u)inquagi[nta] / (u)inque et requieit in [pace] / octaa decima d[ie(?)] / Martii die Mart[is(?) ind(ictionis)] / secund(a)e","Hic iacet bene memoriae Basilius qui ixit annis plus minus uinquaginta uin que et requieit in pace octaa decima die Martii die Martis indictionis secundae",NA,"39.316667","8.966667","lapis"
"118","EDCS-22500147","Sardinia","Capo Testa / Tibula",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) s(acrum) / Corneliae / Tibullesiae / vixit annis {Q} / XXIII / Cl(audius) Amarantu(s) / pater et Cor/nelia Venusta / mater il(i)ae / pientissimae (ecerunt)","Dis Manibus sacrum Corneliae Tibullesiae vixit annis XXIII Claudius Amarantus pater et Cornelia Venusta mater iliae pientissimae ecerunt",NA,"41.2409079","9.155255",NA
"119","EDCS-23900189","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Ian[ua]rius","Ianuarius",NA,"39.2169525","9.1128513","lapis"
"120","EDCS-55702041","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / coniu[x et] / fili(i) Rh[o]/dano du[lcis]/simo pat[ri]","Dis Manibus coniux et filii Rhodano dulcissimo patri",NA,"39.2169525","9.1128513",NA
"121","EDCS-69200237","Sardinia","Casteddu / Cagliari / Carales",51,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / P(ublio) Vitellio Felici / vix(it) an(n)is LVIII / Vitellius Felix et Vitellius Ianua/ris f(ilii) p(atri) b(ene) m(erenti) f(ecerunt)","Dis Manibus Publio Vitellio Felici vixit annis LVIII Vitellius Felix et Vitellius Ianuaris filii patri bene merenti fecerunt",NA,"39.2169525","9.1128513","lapis"
"122","EDCS-69200238","Sardinia","Casteddu / Cagliari / Carales",51,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) // Cassius / Martialis / vix(it) an(nos) LX / fecerunt / fili(i) patri / b(ene) m(erenti)","Dis Manibus Cassius Martialis vixit annos LX fecerunt filii patri bene merenti",NA,"39.2169525","9.1128513","lapis"
"123","EDCS-69200239","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]enae [3] / Secunda Cre[3] / fili(i) patri / b(ene) m(erenti) f(ecerunt)","enae Secunda Cre filii patri bene merenti fecerunt",NA,"39.2169525","9.1128513",NA
"124","EDCS-69200240","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"carmina","tituli sepulcrales",NA,NA,NA,"]PL[3] / [3]ic pati[3] / [3]laro ste[3] / [3]xisti VV[3] / [3]e dolum d[3] / [3]t propriu(m) [3] / [3]um quod[3] / [3]s genitor [","PL ic pati laro ste xisti VV e dolum d t proprium um quod s genitor",NA,"39.2169525","9.1128513",NA
"125","EDCS-69200241","Sardinia","Casteddu / Cagliari / Carales",201,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Cutia vix[it] / annis plus / minus XLIIIIIII(!) / fecit co(n)iux / bene / meren/ti","Dis Manibus Cutia vixit annis plus minus XLIIIIIII fecit coniux bene merenti",NA,"39.2169525","9.1128513",NA
"126","EDCS-69200242","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[D(is)] M(anibus) / [3]iniae / [3]ius / [3 coniu]g(i) b(ene) m(erenti) f(ecit)","Dis Manibus iniae ius coniugi bene merenti fecit",NA,"39.2169525","9.1128513",NA
"127","EDCS-69200243","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) / Benustus lector / qui ixit annis XLVIII / requieit in pace / X Kal(endas) Aug(ustas)","Bonae memoriae Benustus lector qui ixit annis XLVIII requieit in pace X Kalendas Augustas",NA,"39.2169525","9.1128513",NA
"128","EDCS-73900021","Sardinia","Casteddu / Cagliari / Carales",371,430,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] / vixit an[nos 3 in] / pace su(b) d[ie","vixit annos in pace sub die",NA,"39.2169525","9.1128513",NA
"129","EDCS-05000367","Sardinia","Casteddu / Cagliari / Carales",501,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet Redemta b(onae) m(emoriae) [3] / abb(atissa) monast(erii) s(an)c(t)i Laure[nti qu(a)e vi]/xit annis plus min(us) LX req[uievit] / in pace su d(ie) pr(i)d(ie) Kalend(as) I[anu]/arias ind(ictione) XII","Hic iacet Redemta bonae memoriae abbatissa monasterii sancti Laurenti quae vixit annis plus minus LX requievit in pace su die pridie Kalendas Ianuarias indictione XII",NA,"39.2169525","9.1128513",NA
"130","EDCS-08300355","Sardinia","Casteddu / Cagliari / Carales",51,150,"tituli sepulcrales",NA,NA,NA,NA,"] / alumn[us(?) 3] / m(ensibus) VI d(iebus) X[3] / Surdinius Felix / |(centurio) coh(ortis) I Sard(orum) // an]nis [1] / [3 M]aximil/la coniugi / b(ene) m(erenti) f(aciendum) c(uravit)","alumnus mensibus VI diebus X Surdinius Felix centurio cohortis I Sardorum annis Maximilla coniugi bene merenti faciendum curavit",NA,"39.2169525","9.1128513",NA
"131","EDCS-07000523","Sardinia","Casteddu / Cagliari / Carales",201,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Valeriae L(a)urnti / Caelesitan(a)e / se viva / fecit","Dis Manibus Valeriae Laurnti Caelesitanae se viva fecit",NA,"39.2169525","9.1128513",NA
"132","EDCS-05200288","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Miserere mei d(eu)s secundum magna(m) / misericordiam tuam et secundum / multitudinem miserationum tuarum / dele iniquitatem meam amplius laba me / ab in(i)ustitia mea et a delicto meo munda m / hic iacet b(onae) m(emoriae) Gaudiosus (ir) d(evotus) optio / drac{c}onarius n(umer)o dr(aconariorum) S(ardorum) qui ixit annis / p(lus) m(inus) XXIIII quieit in pace sub d(ie) / XVI K(alendas) A(u)gustas ind(ictionis) primae / o mi{c}hi patri tuo qui tal(em) dolor(em) ost/endisti","Miserere mei deus secundum magnam misericordiam tuam et secundum multitudinem miserationum tuarum dele iniquitatem meam amplius laba me ab iniustitia mea et a delicto meo munda m hic iacet bonae memoriae Gaudiosus ir devotus optio draconarius numero draconariorum Sardorum qui ixit annis plus minus XXIIII quieit in pace sub die XVI Kalendas Augustas indictionis primae o mihi patri tuo qui talem dolorem ostendisti",NA,"39.2169525","9.1128513",NA
"133","EDCS-26700376","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"L(uci) Volci [3]","Luci Volci",NA,"39.2169525","9.1128513",NA
"134","EDCS-35200007","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) Furiosus qu/i vixit annis pl(us) m(inus) LX / quievit in pace de/positus est XVIII Kal(endas) / Februarias // Hic iacet b(onae) m(emoriae) Agat/e qui(!) vix{s}it ann(is) pl(us) m(inus) XXVI q(uievit) in pace su(b) / d(ie) XVII K(a)l(endas) Iunias","Hic iacet bonae memoriae Furiosus qui vixit annis plus minus LX quievit in pace depositus est XVIII Kalendas Februarias Hic iacet bonae memoriae Agate qui vixit annis plus minus XXVI quievit in pace sub die XVII Kalendas Iunias",NA,"39.2169525","9.1128513",NA
"135","EDCS-33600033","Sardinia","Casteddu / Cagliari / Carales",371,430,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) / Beneriosus qui vixit / annos plus minus XXIII / quiecit in pace depo/situs III Non(as) Noe(mbres)","Bonae memoriae Beneriosus qui vixit annos plus minus XXIII quiecit in pace depositus III Nonas Noembres",NA,"39.2169525","9.1128513","lapis"
"136","EDCS-11600197","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Hic iacet b(onae) m(emoriae) Constantiu]s qui ixit ann[is XXXVII requievit in pace X] / hic iacet b(onae) m(emoriae) Bindicius qui i]xit annis XXVII r[equievit in pace] / [hic iacet b(onae) m(emoriae) Sofronia qui ]ixit a[nn]is LII r[equievit in pace die Kal(endas) Mart(ias)] / [hic iacet b(onae) m(emoriae) Urbana qui ixit an]nis XLV requie[vit in pace die Kal(endas) Iulias]","Hic iacet bonae memoriae Constantius qui ixit annis XXXVII requievit in pace X hic iacet bonae memoriae Bindicius qui ixit annis XXVII requievit in pace hic iacet bonae memoriae Sofronia qui ixit annis LII requievit in pace die Kalendas Martias hic iacet bonae memoriae Urbana qui ixit annis XLV requievit in pace die Kalendas Iulias",NA,"39.2169525","9.1128513",NA
"137","EDCS-41700222","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"hic iacet b m constantius / qui ixit annis requie/it in p xr / hic iacet b m bindicius qui i/xit annis xxvii requiit in / pace hic iacet b m sof/ronia que ixit annis lii re/quieit in pace die kal mart / hic iacet b m urbana que ix/it annis xlv req uieit in pace die / viii kal iulias","hic iacet b m constantius qui ixit annis requieit in p xr hic iacet b m bindicius qui ixit annis xxvii requiit in pace hic iacet b m sofronia que ixit annis lii requieit in pace die kal mart hic iacet b m urbana que ixit annis xlv req uieit in pace die viii kal iulias",NA,"39.2169525","9.1128513",NA
"138","EDCS-41700233","Sardinia","Casteddu / Cagliari / Carales",501,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Hic iace]t b(onae) m(emoriae) Euguenius(!) qui / [vixit] annis pl(us) m(i)n(us) [1]XXX / [requi]eit in pace sub d(ie) / [3 I]anuarias ind(ictione) decima","Hic iacet bonae memoriae Euguenius qui vixit annis plus minus XXX requieit in pace sub die Ianuarias indictione decima",NA,"39.2169525","9.1128513",NA
"139","EDCS-35200008","Sardinia","Casteddu / Cagliari / Carales",401,500,"tituli sepulcrales",NA,NA,NA,NA,"]enatus vix[it 3] / [3] Bonifatiu[s 3] / [3]tia vixit p(lus) [m(inus)","enatus vixit Bonifatius tia vixit plus minus",NA,"39.2169525","9.1128513",NA
"140","EDCS-41700231","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Iohanna q[uae vi]/[xit] annos pl[us minus 3] / [requi]evit in [pa]ce [","Bonae memoriae Iohanna quae vixit annos plus minus requievit in pace",NA,"39.2169525","9.1128513",NA
"141","EDCS-41700223","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"hic iacet b m lucifer arcepis / callaritanus primarius sardine / et corcice ca fl s rme eclesiae / que vixit annis lxxxi k die x / x mai","hic iacet b m lucifer arcepis callaritanus primarius sardine et corcice ca fl s rme eclesiae que vixit annis lxxxi k die x x mai",NA,"39.2169525","9.1128513",NA
"142","EDCS-41700225","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[B(onae) m(emoriae)] Numida Cuiculita[nus] / vixit annis LI m(ensibus) V / quievit in pace","Bonae memoriae Numida Cuiculitanus vixit annis LI mensibus V quievit in pace",NA,"39.2169525","9.1128513","lapis"
"143","EDCS-41700230","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet m(emoriae) b(onae) / Popeianus q/ui ixit ann[os] / pl(us) m(inus) XVI requie/it in pace sub / d(ie) III Id(us) Septembrs","Hic iacet memoriae bonae Popeianus qui ixit annos plus minus XVI requieit in pace sub die III Idus Septembrs",NA,"39.2169525","9.1128513",NA
"144","EDCS-52300941","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[B(onae)] mem[oriae(?) 3] / [3]t Vic[3] / [3]VI[","Bonae memoriae t Vic VI",NA,"39.2169525","9.1128513",NA
"145","EDCS-41700229","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic ia[cet 3] / qui vixit annis pl(us) m(inus) / LXXV requieit in pace / sub die III Kal(endas) Maias I(!)","Hic iacet qui vixit annis plus minus LXXV requieit in pace sub die III Kalendas Maias I",NA,"39.2169525","9.1128513",NA
