"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"185","EDCS-05000761","Pontus et Bithynia","Tepecik / Prusa",197,198,"miliaria",NA,NA,"Imperator Caesar / Lucius Septimius Severus / [Pius] Pertinax [Aug(ustus)] / Arabicus Adiab[eni]/cus Parthicus / max(imus) pontife[x] / max(inus) trib(unicia) potest(ate) [VI] / imp(erator) XII co(n)s(ul) II proco(n)s(ul) / {V} p(ater) p(atriae) et Imp(erator) Caesar / M(arcus) Aurelius Anto/ninus [Augustus et] / [[[P(ublius) Septimius Geta]]] / Caes(ar) restituerunt / per Ca[i]um Sulpici/um Iustum Dr[y]/antianum proc(on)s(ulem) / VIII //","Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus Arabicus Adiabenicus Parthicus maximus pontifex maxinus tribunicia potestate VI imperator XII consul II proconsul pater patriae et Imperator Caesar Marcus Aurelius Antoninus Augustus et Publius Septimius Geta Caesar restituerunt per Caium Sulpicium Iustum Dryantianum proconsulem VIII","GR","41.031902","28.549524","lapis"
"186","EDCS-31800360","Pontus et Bithynia","Tepeoren / Neoclaudiopolis",140,306,"miliaria","tituli sacri",NA,"Imp(eratori) / Caesari div/i Hadriani / {PA} fili(o) divi / Traiani Par/thici nepoti / divi N[erv]ae / prone[po]ti / [T(ito) Ael(io) Hadriano] / [Antonino Aug(usto)] / [ // Imp(eratori) Caes(ari) Fl(avio) Val(erio) / Constantio / P(io) F(elici) Invicto Aug(usto) et / Imp(eratori) Caes(ari) Gal(erio) Val(erio) / Maximiano / P(io) (!) Invicto Aug(usto) / [","Imperatori Caesari divi Hadriani filio divi Traiani Parthici nepoti divi Nervae pronepoti Tito Aelio Hadriano Antonino Augusto Imperatori Caesari Flavio Valerio Constantio Pio Felici Invicto Augusto et Imperatori Caesari Galerio Valerio Maximiano Pio Invicto Augusto",NA,"41.064073","35.4773657","lapis"
"187","EDCS-31800361","Pontus et Bithynia","Tepeoren / Neoclaudiopolis",222,222,"miliaria",NA,NA,"[Imp(erator)] / [Caes(ar) M(arcus)] / [Aur(elius) Severus] / [Alexander] / [Pius Felix] / Aug(ustus) p(ontifex) max(imus) / tribuniciae / potestatis / co(n)s(ul) p(ater) p(atriae) res/tituit per / L(ucium) Aproniu / Pium leg(atum) / Aug(usti) pr(o) pr(aetore) / mil(ia) pass(um) //","Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus pontifex maximus tribuniciae potestatis consul pater patriae restituit per Lucium Aproniu Pium legatum Augusti pro praetore milia passum","GR","41.064073","35.4773657","lapis"
"188","EDCS-04900994","Pontus et Bithynia","Uygur / Amasia",313,317,"miliaria",NA,NA,"] / [trib(unicia)] / potesta[te] / [6] / p(atri) p(atriae) co(n)s(uli) / proco(n)s(uli) //  // B(ona) F(ortuna) / dd(ominis) nn(ostris) / Imp(eratori) Caes(ari) Fl(avio) Val(erio) / Constantino / P(io) F(elici) Invic(to) Aug(usto) et / Imp(eratori) Caes(ari) Val(erio) / Liciniano Licinio / P(io) F(elici) Inv(icto) Aug(usto)","tribunicia potestate patri patriae consuli proconsuli Bona Fortuna ddominis nnostris Imperatori Caesari Flavio Valerio Constantino Pio Felici Invicto Augusto et Imperatori Caesari Valerio Liciniano Licinio Pio Felici Invicto Augusto","GR","40.5590336","35.9990298","lapis"
"189","EDCS-04900996","Pontus et Bithynia","Uygur / Amasia",235,305,"miliaria","tituli sacri",NA,"[Imp(eratori) Cae]sari C(aio) / [Iu]lio Vero Ma/ximino Pio Fel(ici) / Aug(usto) tribunic(ia) / potest(ate) p(atri) p(atriae) co(nsuli) / proco(n)s(uli) per Cl/[a]udianum pra/esid(em) provinc(iae) //  // Imp(eratori) Caes(ari) / C(aio) Aur(elio) Val(erio) / Diocletiano / P(io) Fel(ici) Inv(icto) Aug(usto) / et Imp(eratori) Caes(ari) / M(arco) Aur(elio) Val(erio) / [[[Maximiano]]] / P(io) Fel(ici) Inv(icto) Aug(usto) / et Fl(avio) Val(erio) / Constantio / et Gal(erio) Val(erio) / Maximiano / nobill(issimis) Caess(aribus) / mil(ia) p(assuum) //  // Aur(elius) Priscianus / v(ir) p(erfectissimus) praes[es] pr(ovinciae) P(onti) / d(evotus) n(umini) m(aiestati)q(ue) eorum","Imperatori Caesari Caio Iulio Vero Maximino Pio Felici Augusto tribunicia potestate patri patriae consuli proconsuli per Claudianum praesidem provinciae Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobillissimis Caessaribus milia passuum Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus numini maiestati que eorum","GR","40.5590336","35.9990298","lapis"
"190","EDCS-41000037","Pontus et Bithynia","Uyuk / Chogeae",NA,NA,"miliaria",NA,NA,"] / [a Nicaea] / mil(ia) XXVII //","a Nicaea milia XXVII","GR","40.2689012","30.1096215","lapis"
"191","EDCS-08400527","Pontus et Bithynia","Uyuk / Chogeae",293,305,"miliaria",NA,NA,"Imp(erator) Caes(ar) C(aius) Aur(elius) Val(erius) / Diocletianus / P(ius) F(elix) Inv(ictus) Aug(ustus) et / Imp(erator) C(aesar) M(arcus) Aur(elius) Val(erius) / Maximianus / P(ius) F(elix) Inv(ictus) Aug(ustus) et / Fl(avius) Val(erius) Constantius / et Gal(erius) Val(erius) Maximianus / nobb(ilissimi) Caesares / a Nicaea mil(ia) XXVI //","Imperator Caesar Caius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus Pius Felix Invictus Augustus et Flavius Valerius Constantius et Galerius Valerius Maximianus nobbilissimi Caesares a Nicaea milia XXVI","GR","40.2689012","30.1096215","lapis"
"192","EDCS-59600065","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",249,251,"miliaria",NA,NA,"Imp(eratori) Cae(sari) / C(aio) Messio Q(uinto) / [Traiano Decio","Imperatori Caesari Caio Messio Quinto Traiano Decio",NA,"41.1433899","35.4604721","lapis"
"193","EDCS-32200926","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",121,122,"miliaria","tituli sacri",NA,"Imp(eratori) / Cae(sari) divi Traiani / fil(ii) di(vi) Ner(vae) nepoti / Tra(iano) (H)adriano Aug(usto) / pon(tifici) max(imo) tri(bunicia) pot(estate) //","Imperatori Caesari divi Traiani filii divi Nervae nepoti Traiano Hadriano Augusto pontifici maximo tribunicia potestate","GR","41.1433899","35.4604721","lapis"
"194","EDCS-70200162","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",293,324,"miliaria",NA,NA,"[Imperatori Caesari C(aio) Aur(elio) Val(erio)] / Diocl[etiano Pio Felici Invicto] / Aug(usto) et Imperatori Caesari M(arco) / Aurelio Maximiano Pio Felici Invi/cto Aug(usto) et [Fl(avio) Val(erio) Co]nstantio et Gale(rio) / Maximian[o] nobilis[si]mis / Caess(aribus) / Aurel(ius) Valentinianus v(ir) p(erfectissimus) p[r(aeses) pr(ovinciae) P(onti)] // [DD(ominis) nn(ostris)] / [Fl(avio) Val(erio) Constantino] / P(io) F(elici) Invict(o) Aug(usto) et / [[[Val(erio) Licin(iano) Licinio]]] / [[[P(io) F(elici) Invict(o) Aug(usto) et]]] / Fl(avio) Val(erio) Crispo et / [[[Lic(iniano) Licinio et]]] / Fl(avio) Cl(audio) Constantino no/bilis[s(imis)] Caess(aribus) / Val(erius) Chrysaorius / v(ir) p(erfectissimus) praes(es) prov/inc(iae) / Diospont(i)","Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Maximiano nobilissimis Caessaribus Aurelius Valentinianus vir perfectissimus praeses provinciae Ponti DDominis nnostris Flavio Valerio Constantino Pio Felici Invicto Augusto et Valerio Liciniano Licinio Pio Felici Invicto Augusto et Flavio Valerio Crispo et Liciniano Licinio et Flavio Claudio Constantino nobilissimis Caessaribus Valerius Chrysaorius vir perfectissimus praeses provinciae Diosponti",NA,"41.1433899","35.4604721","lapis"
"195","EDCS-32001266","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",97,97,"miliaria",NA,NA,"Imp(eratori) / Nerva(e) Ca[esari] / [ // ] / [patr]i p(atriae) {P} co(n)s(uli) [III] / mil(ia) I //","Imperatori Nervae Caesari patri patriae consuli III milia I","GR","41.1433899","35.4604721","lapis"
"196","EDCS-32001267","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",97,97,"miliaria",NA,NA,"Imp(eratori) / Nervae / Caesari / Aug(usto) / pontif(ici) / maxim / trib(unicia) pot(estate) / patri p(atriae) {P} / [co(n)]s(uli) III / [","Imperatori Nervae Caesari Augusto pontifici maxim tribunicia potestate patri patriae consuli III",NA,"41.1433899","35.4604721","lapis"
"197","EDCS-32001268","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",276,305,"miliaria",NA,NA,"Imp(eratori) C(a)es(ari) / M(arco) Aurel(io) / Probo / Pio Fel(ici) / Aug(usto) // Imp(eratori) Caes(ari) Fl(avio) Val(erio) / Constantio / P(io) F(elici) Invicto Aug(usto) et / Imp(eratori) Caes(ari) Gal(erio) Val(erio) / Maximiano / P(io) F(elici) Invicto Aug(usto) et / Fl(avio) Val(erio) S(evero) et / [[[Gal(erio) Val(erio) Ma]]]ximino / nobiliss(imis) Caess(aribus) / [","Imperatori Caesari Marco Aurelio Probo Pio Felici Augusto Imperatori Caesari Flavio Valerio Constantio Pio Felici Invicto Augusto et Imperatori Caesari Galerio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Severo et Galerio Valerio Maximino nobilissimis Caessaribus",NA,"41.1433899","35.4604721","lapis"
"198","EDCS-41500093","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",222,222,"miliaria",NA,NA,"Imp(erator) / Caes(ar) M(arcus) / Aur(elius) Severus / [Alexand]er / [Pius Fel]ix / Aug(ustus) p(ontifex) max(imus) / tribuniciae / potestatis / co(n)s(ul) res/tituit per / [L(ucium) A]pr[oniu]m / [Pium leg(atum)] / [Aug(usti) pr(o) pr(aetore)]","Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus pontifex maximus tribuniciae potestatis consul restituit per Lucium Apronium Pium legatum Augusti pro praetore",NA,"41.1433899","35.4604721","lapis"
"199","EDCS-41500092","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",96,98,"miliaria",NA,NA,"Imp(eratori) / Nerva[e] Caes(ari) // [patr]i [p(atriae)] co(n)s(uli) [III] / mil(ia) I //","Imperatori Nervae Caesari patri patriae consuli III milia I","GR","41.1433899","35.4604721","lapis"
"200","EDCS-70200163","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",NA,NA,"miliaria",NA,NA,"?","",NA,"41.1433899","35.4604721","lapis"
"201","EDCS-70200164","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",NA,NA,"miliaria",NA,NA,"?","",NA,"41.1433899","35.4604721","lapis"
"202","EDCS-59600064","Pontus et Bithynia","Vezirkopru / Neoclaudiopolis",NA,NA,"miliaria",NA,NA,"Imp(erator) Cae/sar M(arcus) Aur(elius) / Severus / [[Alexander]] / Pius Felix / Aug(ustus) p(ontifex) max(imus) / tribunici/ae potesta/tis co(n)s(ul) p(ater) p(atriae) / restituit / per L(ucium) Aproni/um Pium leg(atum) / Aug(usti) pr(o) pr(aetore) mi/li(a) pass(uum) //","Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Augustus pontifex maximus tribuniciae potestatis consul pater patriae restituit per Lucium Apronium Pium legatum Augusti pro praetore milia passuum","GR","41.1433899","35.4604721","lapis"
"203","EDCS-70200028","Pontus et Bithynia","Yali",NA,NA,"miliaria",NA,NA,"Imp(eratori?) / [3]AEIS[","Imperatori AEIS",NA,NA,NA,"lapis"
"204","EDCS-70200168","Pontus et Bithynia","Yazikisla",251,253,"miliaria","tituli sacri",NA,"[B(ona) F(ortuna)] / [Imp(eratoribus) Caese(aribus)] / [C(aio) Vib(io) Treb]/[oniano Gal]/[lo et C(aio) vib(io)] / [Trebon]/[i]o V[olu]/sian[o In]/vict[is] / Aug[g(ustis) re]/stitu/erunt per / [A]el(ium) [D]ec/ri[anum] / [","Bona Fortuna Imperatoribus Caesearibus Caio Vibio Treboniano Gallo et Caio vibio Trebonio Volusiano Invictis Auggustis restituerunt per Aelium Decrianum",NA,"41.0228527","35.583974","lapis"
"205","EDCS-31800358","Pontus et Bithynia","Yenice",282,282,"miliaria",NA,NA,"]io / [3]io / [nobilissi]mis Ca[e]ss(aribus) / Cl(audius) Longinus v(ir) p(erfectissimus) / [p(raeses) p(rovinciae)] P(onti) mil(ia) [p(assuum)] / XXIII //","io io nobilissimis Caessaribus Claudius Longinus vir perfectissimus praeses provinciae Ponti milia passuum XXIII","GR","40.9889564","35.7550386","lapis"
"206","EDCS-70200169","Pontus et Bithynia","Yenicelik",282,282,"miliaria",NA,NA,"Imp(eratori) Caesa(ri) M(arco) Aur(elio) / Caro P(io) F(elici) Invicto / Aug(usto) e(t) M(arco) Aur(elio) Car[ino","Imperatori Caesari Marco Aurelio Caro Pio Felici Invicto Augusto et Marco Aurelio Carino",NA,"41.0608488","35.5220002","lapis"
"207","EDCS-70200170","Pontus et Bithynia","Yenicelik",285,311,"miliaria",NA,NA,"] Maximiano [","Maximiano",NA,"41.0608488","35.5220002","lapis"
"208","EDCS-29100297","Pontus et Bithynia","Yenisehir / Ienischehr",235,238,"miliaria",NA,NA,"[B(ona)] F(ortuna) / [I]mp(erator) Caesar / [C(aius) Iu]lius Verus / [[[Maxim]in[us]]] / [Pius] Felix Aug(ustus) / [a] Nicaea mil(ia) [p(assuum) VI] //","Bona Fortuna Imperator Caesar Caius Iulius Verus Maximinus Pius Felix Augustus a Nicaea milia passuum VI","GR","40.2626316","29.6521948","lapis"
"209","EDCS-70200286","Pontus et Bithynia","Yukari Ihsaniye",140,141,"miliaria",NA,NA,NA,NA,"GR","41.5489972","32.143060","lapis"
"210","EDCS-70200287","Pontus et Bithynia","Yukari Ihsaniye",197,198,"miliaria",NA,NA,NA,NA,"GR","41.5489972","32.143060","lapis"
"211","EDCS-75300311","Pontus et Bithynia","Zile / Zela",NA,340,"miliaria","tituli sacri",NA,"to 350;  333 to 335         

 
 
[Imp(eratori) Caes(ari) Fl(avio)] / Constanti[no] / P(io) F(elici) m(aximo) Victori / semper Aug(usto) et / [Fl(avio) Cl(audio)] Constanti/no et Fl(avio) Iul(io) Consta[ntio] / et Fl(avio) Iul(io) Constanti / nobb(ilissimis) Caes[s(aribus)] / Fl(avius) Leontius v(ir) [p(erfectissimus)] / praes(es) pr(ovinciae) Hele[noponti] / d(evotus) N(umini) m(aiestati)q(ue) eoru[m] //  [Imp(eratori) Caes(ari)] / [Fl(avio) Co]nstantio / [vi]ctori Aug(usto) / et Imp(eratori) Caesari Fl(avio) Constant / victori Aug(usto) / [Fl(avius)] Achilius v(ir) p(erfectissimus) praes(es) / [pr]ov(inciae) Helenop(onti) d(evotus) N(umini) m(aiestatique) e[o]rum","Imperatori Caesari Flavio Constantino Pio Felici maximo Victori semper Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti nobbilissimis Caessaribus Flavius Leontius vir perfectissimus praeses provinciae Helenoponti devotus Numini maiestati que eorum Imperatori Caesari Flavio Constantio victori Augusto et Imperatori Caesari Flavio Constant victori Augusto Flavius Achilius vir perfectissimus praeses provinciae Helenoponti devotus Numini maiestati que eorum","GR","40.3005345","35.8823475","lapis"
"212","EDCS-75300312","Pontus et Bithynia","Zile / Zela",251,251,"miliaria",NA,NA,"[C(aius) Vibius Trebonianus] Gallu[s] / Aug(ustus) p(ater) p(atriae) et C(aius) V[ibius Tre]/[bo]nian(us) eld[mnianus] / [V]olusianus / [n]obilissimus Caesar co(n)s(ul) //","Caius Vibius Trebonianus Gallus Augustus pater patriae et Caius Vibius Trebonianus eldmnianus Volusianus nobilissimus Caesar consul","GR","40.3005345","35.8823475","lapis"
"213","EDCS-75300313","Pontus et Bithynia","Zile / Zela",305,306,"miliaria",NA,NA,"Imp(eratori) C[aes(ari) 3] / [3] Aur(elio) M[3 Fl(avio) Val(erio)] / Constanti[3] / Pio Fel(ici) Inv(icto) Caes(ari) / et Imp(eratori) Caes(ari) M(arco) / Aur(elio) Val(erio) / Maximiano / [6] / [et] Fl(avio) Val(erio) / [S]evero / [e]t Gal(erio) Val(erio) / Maximino / ab Z(ela) mil(ia) [3] / [A]ur(elius) Hierax [p(raeses)] pr(ovinciae) Pa[phlag(oniae)] / [","Imperatori Caesari Aurelio M Flavio Valerio Constanti Pio Felici Invicto Caesari et Imperatori Caesari Marco Aurelio Valerio Maximiano et Flavio Valerio Severo et Galerio Valerio Maximino ab Zela milia Aurelius Hierax praeses provinciae Paphlagoniae",NA,"40.3005345","35.8823475","lapis"
"214","EDCS-16600395","Pontus et Bithynia","Zile / Zela",222,222,"miliaria",NA,NA,"Imp(erator) / Caesar / M(arcus) Aur(elius) [Se]v(erus) / [[[Alexander]]] / Pius Felix In/victus Aug(ustus) / pont(ifex) max(imus) trib(unicia) / potesta co(n)s(ul) / p(ater) p(atriae) proco(n)s(ul) / per Q(uintum) Iul(ium) Procule/ianum leg(atum) pr(o) / pr(aetore) mil(ia) I / Zelit(anorum)","Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Invictus Augustus pontifex maximus tribunicia potesta consul pater patriae proconsul per Quintum Iulium Proculeianum legatum pro praetore milia I Zelitanorum",NA,"40.3005345","35.8823475","lapis"
"215","EDCS-60100053","Pontus et Bithynia","Zile / Zela",197,305,"miliaria","tituli sacri",NA,"Imp(erator) [Caesar] L(ucius) / Septimius Se[ve]/rus [Pius Perti]/[nax Aug(ustus)] et / Imp(erator) [Caes(ar) M(arcus) Aur(elius)] / Antoninus Aug[u]s[tus] / et [[[L(ucius) Septimius Geta]]] / [Caesar restituer]/unt [p]er Gai/um Iu[l(ium)] Flacc[um] / Aelianum leg(atum) / Augg(ustorum) pro p[r(aetore)] / civ(itas) Zel(itanorum) M[3] / m(ilia) II // [Imp(eratori)] Caes(ari) / Caio Aur(elio) Val(erio) / D[i]ocletiano / Pi[o] Fel(ici) Invic(to) Aug(usto) et Imp(eratori) Caes(ari) / Marc(o) Aur(elio) [V]al(erio) / Maximiano / Pio Fel(ici) Invic(to) [A]ug(usto) / et Flav(io) Val(erio) / Constantio / et Galer(io) Val(erio) / Maximiano / [nob]ilissimis / Caesaribus / civ(itas) Zel(itanorum) m[il(ia) p(assuum)] / [Aur(elius)] Priscianus / [v(ir) p(erfectissimus)] praes(es) prov(inciae) Pont(i) / [d(evotus) n(umini)] m(aiestati)q(ue) eorum","Imperator Caesar Lucius Septimius Severus Pius Pertinax Augustus et Imperator Caesar Marcus Aurelius Antoninus Augustus et Lucius Septimius Geta Caesar restituerunt per Gaium Iulium Flaccum Aelianum legatum Auggustorum pro praetore civitas Zelitanorum M milia II Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobilissimis Caesaribus civitas Zelitanorum milia passuum Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus numini maiestati que eorum",NA,"40.3005345","35.8823475","lapis"
"216","EDCS-60100054","Pontus et Bithynia","Zile / Zela",128,305,"miliaria","tituli sacri",NA,"]A / [3]NI / [6] / [3]I / Au[gustus pon]tif(ex) / m[ax(imus) tr(ibunicia) pot(estate) XIII] imp(erator) XIII / p(ater) p(atriae) [milia a Zel]i[s] // Imper(atori) Caes(ari) / Caio Aur(elio) Val(erio) / Diocletiano / Pio Fel(ici) Inv(i)c(to) Aug(usto) / et Imper(atori) Caes(ari) / Mar(co) Aur(elio) Val(erio) / Maximiano / Pio Fel(ici) Invic(to) Aug(usto) / et Flav(io) Val(erio) / Constantio / et Gal(erio) Val(erio) / Maximiano / nobilissimis / Caesaribus / Zelit(anorum) mil(ia) p(assuum) I / Aur(elius) Pris[cianus] / v(ir) p(erfectissimus) praes(es) p[r(ovinciae) Pont(i)] / d(evotus) n(umini) m(aiestati)q(ue) eo[rum]","A NI I Augustus pontifex maximus tribunicia potestate XIII imperator XIII pater patriae milia a Zelis Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobilissimis Caesaribus Zelitanorum milia passuum I Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus numini maiestati que eorum",NA,"40.3005345","35.8823475","lapis"
"217","EDCS-60100055","Pontus et Bithynia","Zile / Zela",293,324,"miliaria","tituli sacri",NA,"Imper(atori) Caes(ari) / Caio Aur(elio) Val(erio) / Diocletiano / Pio Fel(ici) Inv(i)c(to) Aug(usto) / et Imper(atori) Caes(ari) / Mar(co) Aur(elio) Val(erio) / Maximiano / Pio Fel(ici) Invic(to) A(u)g(usto) / et Flav(io) Valer(io) / Constantio / et Galer(io) Val(erio) / Maximiano / nobilissimis / Caesaribus / Zelit(anorum) m(ilia) I / Aur(elius) Priscianus / v(ir) p(erfectissimus) praes(es) Ponti / d(evotus) n(umini) m(aiestati)q(ue) eorum //  B(ona) F(ortuna) / dd(ominis) nn(ostris) / Imp(eratori) Caes(ari) Flav(io) Val(erio) / Constantino / P(io) F(elici) Invic(to) Aug(usto) et Val(erio) / Liciniano Licinio / [P(io)] F(elici) Invic(to) Aug(usto) et / [3]L[3]AL / [","Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobilissimis Caesaribus Zelitanorum milia I Aurelius Priscianus vir perfectissimus praeses Ponti devotus numini maiestati que eorum Bona Fortuna ddominis nnostris Imperatori Caesari Flavio Valerio Constantino Pio Felici Invicto Augusto et Valerio Liciniano Licinio Pio Felici Invicto Augusto et L AL","GR","40.3005345","35.8823475","lapis"
